,recipe,ingredient,quantity,unit
66581,Pastasalade met kaas en tuinbonen,olijven,0,g
66582,Pastasalade met kaas en tuinbonen,bosui,250.0,g
66583,Pastasalade met kaas en tuinbonen,geitenkaas,150.0,g
66584,Griekse balletjes met munt en oregano,magere hamburgers,480.0,g
66585,Griekse balletjes met munt en oregano,citroen,65.0,g
66586,Griekse balletjes met munt en oregano,knoflook,24.0,g
66587,Griekse balletjes met munt en oregano,gedroogde oregano,2.0,g
66588,Griekse balletjes met munt en oregano,verse munt,7.5,g
66589,Griekse balletjes met munt en oregano,aubergine,300.0,g
66590,Griekse balletjes met munt en oregano,traditionele olijfolie,48.0,g
66591,Griekse balletjes met munt en oregano,salade kaasblokjes,100.0,g
66592,Griekse balletjes met munt en oregano,grote shoarmabroodjes,400.0,g
66593,Italiaanse tonijnballetjes,witbrood,105.0,g
66594,Italiaanse tonijnballetjes,ei,50.0,g
66595,Italiaanse tonijnballetjes,tonijn in olie,290.0,g
66596,Italiaanse tonijnballetjes,spaghetti,300.0,g
66597,Italiaanse tonijnballetjes,pasta,1,g
66598,Italiaanse tonijnballetjes,olijfolie,21,g
66599,Italiaanse tonijnballetjes,trostomaten,600.0,g
66600,Italiaanse tonijnballetjes,rucola,150.0,g
66601,Spaanse runderballetjes in tomatensaus,olijfolie,21,g
66602,Spaanse runderballetjes in tomatensaus,uien,200.0,g
66603,Spaanse runderballetjes in tomatensaus,knoflook,16.0,g
66604,Spaanse runderballetjes in tomatensaus,Tomaten,520.0,g
66605,Spaanse runderballetjes in tomatensaus,rundergehakt,400.0,g
66606,Spaanse runderballetjes in tomatensaus,amandelschaafsel,850.0,g
66607,Spaanse runderballetjes in tomatensaus,aardappelpartjes,1000.0,g
66608,Spaanse runderballetjes in tomatensaus,courgette,300.0,g
66609,Duitse gehakt-ansjovisballetjes,aardappel,1000.0,g
66610,Duitse gehakt-ansjovisballetjes,witbrood,70.0,g
66611,Duitse gehakt-ansjovisballetjes,ei,50.0,g
66612,Duitse gehakt-ansjovisballetjes,ansjovisfilets,2.0,g
66613,Duitse gehakt-ansjovisballetjes,gehakt,300.0,g
66614,Duitse gehakt-ansjovisballetjes,citroen,65.0,g
66615,Duitse gehakt-ansjovisballetjes,kookroom,100.0,g
66616,Duitse gehakt-ansjovisballetjes,vleesbouillontablet,5.0,g
66617,Duitse gehakt-ansjovisballetjes,kappertjes,40.0,g
66618,Duitse gehakt-ansjovisballetjes,snijbonen,600.0,g
66619,Deense balletjes met ui en dille,gehakt,400.0,g
66620,Deense balletjes met ui en dille,uien,200.0,g
66621,Deense balletjes met ui en dille,dille,15.0,g
66622,Deense balletjes met ui en dille,paneermeel,25,g
66623,Deense balletjes met ui en dille,boter,25.0,g
66624,Deense balletjes met ui en dille,aardappelpuree,1000.0,g
66625,Deense balletjes met ui en dille,geraspte bietjes,400.0,g
66626,Deense balletjes met ui en dille,winterpeen,200.0,g
66627,Spaghetti met citroen,sperziebonen,600.0,g
66628,Spaghetti met citroen,citroen,65.0,g
66629,Spaghetti met citroen,olijfolie,25,g
66630,Spaghetti met citroen,rode peper,20.0,g
66631,Spaghetti met citroen,spaghetti,300.0,g
66632,Spaghetti met citroen,knoflook,16.0,g
66633,Spaghetti met citroen,cocktailgarnalen,300.0,g
66634,Spaghetti met citroen,platte peterselie,12,g
66635,Broodje BBQ-braadworst met koolsla,varkensbraadworst,400.0,g
66636,Broodje BBQ-braadworst met koolsla,milde olijfolie,12.0,g
66637,Broodje BBQ-braadworst met koolsla,appelciderazijn,20.0,g
66638,Broodje BBQ-braadworst met koolsla,mayonaise,24.0,g
66639,Broodje BBQ-braadworst met koolsla,mosterd,21,g
66640,Broodje BBQ-braadworst met koolsla,vloeibare honing,15.0,g
66641,Broodje BBQ-braadworst met koolsla,rode paprika,250.0,g
66642,Broodje BBQ-braadworst met koolsla,rode ui,100.0,g
66643,Broodje BBQ-braadworst met koolsla,Kool,300.0,g
66644,Broodje BBQ-braadworst met koolsla,hotdogbroodje,200.0,g
66653,Frisse kipburgers,ui,100.0,g
66654,Frisse kipburgers,kipfilet,300.0,g
66655,Frisse kipburgers,olijfolie,21,g
66656,Frisse kipburgers,citroen,65.0,g
66657,Frisse kipburgers,kampioentjes,240.0,g
66658,Frisse kipburgers,kropsla,400.0,g
66659,Frisse kipburgers,avocado,250.0,g
66660,Frisse kipburgers,komkommer,400.0,g
66669,Pappardelle met paprika,pappardelle,300,g
66670,Pappardelle met paprika,runderchipolata,215.0,g
66671,Pappardelle met paprika,olijfolie,4,g
66672,Pappardelle met paprika,courgette,300.0,g
66673,Pappardelle met paprika,gegrilde paprika's,185.0,g
66674,Pappardelle met paprika,slagroom,125.0,g
66675,Pappardelle met paprika,honing,12.0,g
66676,Pappardelle met paprika,parmezaanse kaas,50.0,g
66684,Rijst met kipragout,vloeibare honing,30.0,g
66685,Rijst met kipragout,azijn,1000.0,g
66686,Rijst met kipragout,winterpeen,600.0,g
66687,Rijst met kipragout,witte rijst,300.0,g
66688,Rijst met kipragout,kipfilet,300.0,g
66689,Rijst met kipragout,ongezouten roomboter,50,g
66690,Rijst met kipragout,tarwebloem,24.0,g
66691,Rijst met kipragout,kraanwater,100.0,g
66692,Rijst met kipragout,roomkaas kruiden,150.0,g
66693,Oosterse drumsticks,citroen,65.0,g
66694,Oosterse drumsticks,bruinesuiker,250.0,g
66695,Oosterse drumsticks,oestersaus,8,g
66696,Oosterse drumsticks,sojasaus,20.76,g
66697,Oosterse drumsticks,knoflook,24.0,g
66698,Oosterse drumsticks,kipdrumstick,1200.0,g
66699,Aioli maken,citroen,65.0,g
66700,Aioli maken,mayonaise,48.0,g
66701,Aioli maken,traditionele olijfolie,24.0,g
66702,Aioli maken,dijonmosterd,10.0,g
66703,Aioli maken,knoflook,16.0,g
66704,Andijviestamppot,kruimige aardappelen,1200.0,g
66705,Andijviestamppot,magere spekreepjes,250.0,g
66706,Andijviestamppot,halfvolle melk,100.0,g
66707,Andijviestamppot,ongezouten roomboter,25,g
66708,Andijviestamppot,koelverse gesneden andijvie,500.0,g
66709,Andijviestamppot,crème fraîche,30.0,g
66710,Andijviestamppot,maggi aroma,30.0,g
66711,Griekse aardappelsalade,vastkokende aardappel,1000.0,g
66712,Griekse aardappelsalade,komkommer,400.0,g
66713,Griekse aardappelsalade,trostomaat,400.0,g
66714,Griekse aardappelsalade,witte kaasblokjes in kruidenolie,300.0,g
66715,Griekse aardappelsalade,citroen,65.0,g
66716,Griekse aardappelsalade,yoghurt,31.14,g
66717,Griekse aardappelsalade,dragon,4.0,g
66718,Griekse aardappelsalade,knoflook,8.0,g
66719,Ketjap-sesamdip,sesamzaad,10.0,g
66720,Ketjap-sesamdip,limoen,60.0,g
66721,Ketjap-sesamdip,ketjap,24.0,g
66722,Ketjap-sesamdip,zoete chilisaus,12.0,g
66723,Ketjap-sesamdip,sesamolie,15.0,g
66724,Frisse mangodip,mango,130.0,g
66725,Frisse mangodip,munt,6,g
66726,Frisse mangodip,crème fraîche,50.0,g
66727,Frisse mangodip,basterdsuiker,250.0,g
66758,Spaanse krielsalade,aardappel,1920.0,g
66759,Spaanse krielsalade,chorizo,7.1,g
66760,Spaanse krielsalade,rodewijnazijn,4.0,g
66761,Spaanse krielsalade,ketchup,24.0,g
66762,Spaanse krielsalade,sinaasappel,170.0,g
66763,Spaanse krielsalade,mais,200.0,g
66764,Spaanse krielsalade,paprikamix,1,g
66765,Portugese kip van Zara,Kip,1250.0,g
66766,Portugese kip van Zara,Aardappel,600.0,g
66767,Portugese kip van Zara,sjalot,400.0,g
66768,Portugese kip van Zara,gedroogde laurierblaadjes,15.0,g
66769,Portugese kip van Zara,knoflook,16.0,g
66770,Portugese kip van Zara,ongezouten roomboter,100,g
66771,Portugese kip van Zara,olijfolie extra vierge,100,g
66772,Portugese kip van Zara,droge witte wijn,150.0,g
66773,Portugese kip van Zara,paprikapoeder,0,g
66774,Portugese kip van Zara,grof zeezout,12.0,g
66775,Portugese kip van Zara,kippenbouillontablet,5.0,g
66776,Portugese kip van Zara,verse bospeen,20.0,g
66777,Zoetzure kip,witte rijst,300.0,g
66778,Zoetzure kip,komkommer,400.0,g
66779,Zoetzure kip,kipfilet,400.0,g
66780,Zoetzure kip,paprikamix,1,g
66781,Zoetzure kip,zonnebloemolie,36.0,g
66782,Zoetzure kip,chilisaus,68.0,g
66783,Zoetzure kip,azijn,500.0,g
66784,Zoetzure kip,kraanwater,100.0,g
66785,Zoetzure kip,maizena,4.0,g
66786,Portugese salade met kip en peper,pommes culinair,1000,g
66787,Portugese salade met kip en peper,gegrilde paprika,185.0,g
66788,Portugese salade met kip en peper,bosui,250.0,g
66789,Portugese salade met kip en peper,Kipfilet,300.0,g
66790,Portugese salade met kip en peper,rode peper,20.0,g
66791,Portugese salade met kip en peper,peterselie,1,g
66792,Portugese salade met kip en peper,knoflook,8.0,g
66793,Portugese salade met kip en peper,mayonaise,36.0,g
66794,Scandinavische salade met zalm,vastkokende aardappelen,1000.0,g
66795,Scandinavische salade met zalm,verse dille,15.0,g
66796,Scandinavische salade met zalm,grote augurk,80.0,g
66797,Scandinavische salade met zalm,Hollandse rauwkost,300.0,g
66798,Scandinavische salade met zalm,crème fraîche,125.0,g
66799,Scandinavische salade met zalm,mierikswortel in pot,4.0,g
66800,Scandinavische salade met zalm,Zalm,200.0,g
66809,Deense salade,krielaardappelen,1000.0,g
66810,Deense salade,knakworst in blik,400.0,g
66811,Deense salade,snoepgroente radijs,175.0,g
66812,Deense salade,bleekselderij,1250.0,g
66813,Deense salade,mosterd,4.5,g
66814,Deense salade,sour cream,125.0,g
66815,Yorkhamquiches,yorkham,200.0,g
66816,Yorkhamquiches,middelgroot ei,360.0,g
66817,Yorkhamquiches,cheddar aan stuk,70.0,g
66818,Yorkhamquiches,verse slagroom,125.0,g
66819,Yorkhamquiches,diepvries tuinerwten,450.0,g
66820,Yorkhamquiches,diepvries gesneden bladspinazie,450.0,g
66821,Yorkhamquiches,kikkererwten in blik,700.0,g
66822,Yorkhamquiches,olijfolie frisse citroen,8,g
66823,Pasta met parmaham,parmaham,140,g
66824,Pasta met parmaham,traditionele olijfolie,48.0,g
66825,Pasta met parmaham,prei,1200.0,g
66826,Pasta met parmaham,knoflook,16.0,g
66827,Pasta met parmaham,pipe rigate,300,g
66828,Pasta met parmaham,verse slagroom,250.0,g
66829,Pasta met parmaham,gemalen nootmuskaat,6.0,g
66830,Pasta met parmaham,mini mozzarella,150.0,g
66831,Pink pavlova,middelgroot ei,360.0,g
66832,Pink pavlova,fijne kristalsuiker,350.0,g
66833,Pink pavlova,zout,2.0,g
66834,Pink pavlova,maizena,12.0,g
66835,Pink pavlova,bietensap,750.0,g
66836,Pink pavlova,citroen,65.0,g
66837,Pink pavlova,verse aardbei,500.0,g
66838,Pink pavlova,fijne kristalsuiker,24.0,g
66839,Pink pavlova,verse slagroom,250.0,g
66849,Aardbeientaart,diepvries roomboterbladerdeeg,240.0,g
66850,Aardbeientaart,perssinaasappel,3,g
66851,Aardbeientaart,middelgroot ei,120.0,g
66852,Aardbeientaart,lichtbruine basterdsuiker,50.0,g
66853,Aardbeientaart,amandelspijs,300.0,g
66854,Aardbeientaart,gelatine,15.0,g
66855,Aardbeientaart,verse aardbei,500.0,g
66859,Chilimais met witte kaasblokjes,maiskolf,600.0,g
66860,Chilimais met witte kaasblokjes,knoflook,8.0,g
66861,Chilimais met witte kaasblokjes,mayonaise,100.0,g
66862,Chilimais met witte kaasblokjes,chilipeper,1.0,g
66863,Chilimais met witte kaasblokjes,gemalen komijn,1.0,g
66864,Chilimais met witte kaasblokjes,witte kaas,100.0,g
66872,Paprika-broodsalade,rode paprika's,1000.0,g
66873,Paprika-broodsalade,olijfolie,25,g
66874,Paprika-broodsalade,witte balsamicoazijn,30.0,g
66875,Paprika-broodsalade,honing,12.0,g
66876,Paprika-broodsalade,zout,2.0,g
66877,Paprika-broodsalade,roma tomaten,1250.0,g
66878,Paprika-broodsalade,rode ui,100.0,g
66879,Paprika-broodsalade,kappertjes,40.0,g
66880,Paprika-broodsalade,brood,125.0,g
66881,Paprika-broodsalade,knoflook,8.0,g
66882,Paprika-broodsalade,basilicum,125.0,g
66883,Smeuiige paella met kip,saffraan,0.05,g
66884,Smeuiige paella met kip,kippenbouillon van tablet,1000.0,g
66885,Smeuiige paella met kip,kipdrumsticks,600.0,g
66886,Smeuiige paella met kip,trostomaat,600.0,g
66887,Smeuiige paella met kip,ui,200.0,g
66888,Smeuiige paella met kip,knoflook,32.0,g
66889,Smeuiige paella met kip,traditionele olijfolie,60.0,g
66890,Smeuiige paella met kip,chorizoworst,250.0,g
66891,Smeuiige paella met kip,risottorijst,300.0,g
66892,Smeuiige paella met kip,diepvries tuinerwten,300.0,g
66893,Frisse tzatziki,verse munt,8.0,g
66894,Frisse tzatziki,komkommer,400.0,g
66895,Frisse tzatziki,citroen,65.0,g
66896,Frisse tzatziki,knoflook,8.0,g
66897,Frisse tzatziki,Paprika,125.0,g
66898,Frisse tzatziki,Griekse yoghurt,250.0,g
66899,Frisse tzatziki,extra vierge olijfolie,41.400000000000006,g
66900,Oranje gazpacho,rode paprika,250.0,g
66901,Oranje gazpacho,gele paprika,500.0,g
66902,Oranje gazpacho,rode peper,20.0,g
66903,Oranje gazpacho,tomaten,140.0,g
66904,Oranje gazpacho,ui,100.0,g
66905,Oranje gazpacho,knoflook,16.0,g
66906,Oranje gazpacho,komkommer,200.0,g
66907,Oranje gazpacho,casinobrood,375.0,g
66908,Oranje gazpacho,kraanwater,100.0,g
66909,Oranje gazpacho,rodewijnazijn,48.0,g
66910,Oranje gazpacho,olijfolie extra vierge,100,g
66911,Oranje gazpacho,verse platte peterselie,10.0,g
66912,Oranje gazpacho,Hollandse garnalen,100.0,g
66923,Portugese en Spaanse garnalen,reuzengarnalen,1440.0,g
66924,Portugese en Spaanse garnalen,koolvisfilet,100.0,g
66925,Portugese en Spaanse garnalen,rode pepers,40.0,g
66926,Portugese en Spaanse garnalen,olijfolie,100,g
66927,Portugese en Spaanse garnalen,knoflook,16.0,g
66928,Portugese en Spaanse garnalen,rozemarijn,15.0,g
66929,Portugese en Spaanse garnalen,chorizo,100.0,g
66930,Portugese en Spaanse garnalen,veldsla,150.0,g
66949,Zalmloempia's,sesamzaad,10.0,g
66950,Zalmloempia's,oestersaus,4,g
66951,Zalmloempia's,sojasaus,10.38,g
66952,Zalmloempia's,verse gember,5.0,g
66953,Zalmloempia's,winterpeen,285.0,g
66954,Zalmloempia's,traditionele olijfolie,48.0,g
66955,Zalmloempia's,bosui,250.0,g
66956,Zalmloempia's,rode ui,100.0,g
66957,Zalmloempia's,taugé,125.0,g
66958,Zalmloempia's,verse zalmfilet,400.0,g
66959,Zalmloempia's,diepvries filodeeg,448.0,g
66960,Zalmloempia's,verse koriander,8.0,g
66961,Zalmloempia's,middelgroot ei,60.0,g
66970,Kruidenvinaigrette,wittewijnazijn,30.0,g
66971,Kruidenvinaigrette,olijfolie,16,g
66972,Kruidenvinaigrette,suiker,4.0,g
66973,Kruidenvinaigrette,fijne mosterd,2.0,g
66974,Kruidenvinaigrette,bieslook,125.0,g
66975,Kruidenvinaigrette,platte peterselie,6,g
66976,Honing-mosterdvinaigrette,witte wijnazijn,30.0,g
66977,Honing-mosterdvinaigrette,extra vierge olijfolie,27.6,g
66978,Honing-mosterdvinaigrette,vloeibare honing,15.0,g
66979,Honing-mosterdvinaigrette,dijonmosterd,15.0,g
66980,Honing-mosterdvinaigrette,mayonaise,24.0,g
66981,Limoen-sesam-gembervinaigrette,limoen,60.0,g
66982,Limoen-sesam-gembervinaigrette,sesamolie,10.0,g
66983,Limoen-sesam-gembervinaigrette,zonnebloemolie,36.0,g
66984,Limoen-sesam-gembervinaigrette,gembersiroop,24.0,g
66985,Limoen-sesam-gembervinaigrette,sojasaus,10.38,g
66986,Citroen-tijmvinaigrette,citroen,65.0,g
66987,Citroen-tijmvinaigrette,tijm,15.0,g
66988,Citroen-tijmvinaigrette,knoflook,4.0,g
66989,Citroen-tijmvinaigrette,honing,24.0,g
66990,Citroen-tijmvinaigrette,olijfolie,16,g
66991,Tomatenvinaigrette,rodewijnazijn,12.0,g
66992,Tomatenvinaigrette,tomatenblokjes,36.0,g
66993,Tomatenvinaigrette,knoflook,4.0,g
66994,Tomatenvinaigrette,rode peper,10.0,g
66995,Tomatenvinaigrette,olijfolie,8,g
66996,Patatas bravas met biefstuk en broccoli,vastkokende aardappel,750.0,g
66997,Patatas bravas met biefstuk en broccoli,zonnebloemolie,72.0,g
66998,Patatas bravas met biefstuk en broccoli,paprikapoeder,4,g
66999,Patatas bravas met biefstuk en broccoli,gedroogde oregano,4.0,g
67000,Patatas bravas met biefstuk en broccoli,gedroogde tijm,2.0,g
67001,Patatas bravas met biefstuk en broccoli,broccoli,1000.0,g
67002,Patatas bravas met biefstuk en broccoli,biefstuk,1000.0,g
67003,Patatas bravas met biefstuk en broccoli,ongezouten roomboter,50,g
67004,Patatas bravas met biefstuk en broccoli,champignons,250.0,g
67016,Rabarbermuffins,verse rabarber,40.0,g
67017,Rabarbermuffins,vanillestokje,5.0,g
67018,Rabarbermuffins,witte basterdsuiker,150.0,g
67019,Rabarbermuffins,middelgroot ei,60.0,g
67020,Rabarbermuffins,zonnebloemolie,50.0,g
67021,Rabarbermuffins,volle melk,150.0,g
67022,Rabarbermuffins,tarwebloem,150.0,g
67023,Rabarbermuffins,bakpoeder,250.0,g
67024,Rabarbermuffins,havermout,25.0,g
67033,Aspergesoep,verse witte asperges,500.0,g
67034,Aspergesoep,water,1500.0,g
67035,Aspergesoep,ongezouten roomboter,75,g
67036,Aspergesoep,tarwebloem,75.0,g
67037,Aspergesoep,kippenbouillontablet,10.0,g
67038,Aspergesoep,verse slagroom,125.0,g
67039,Aspergesoep,gedroogde nootmuskaat,2.0,g
67040,Oosterse asperges met omelet en mie,witte asperges,1000.0,g
67041,Oosterse asperges met omelet en mie,eieren,200.0,g
67042,Oosterse asperges met omelet en mie,zonnebloemolie,36.0,g
67043,Oosterse asperges met omelet en mie,Chinese eiermie,263.0,g
67044,Oosterse asperges met omelet en mie,sojasaus,30.0,g
67045,Oosterse asperges met omelet en mie,sesamolie,10.0,g
67046,Oosterse asperges met omelet en mie,gembersiroop,12.0,g
67047,Oosterse asperges met omelet en mie,bosui,250.0,g
67048,Hüttenkäse-tonijnsalade,hüttenkäse,200.0,g
67049,Hüttenkäse-tonijnsalade,tonijn in olie,145.0,g
67050,Hüttenkäse-tonijnsalade,mayonaise,48.0,g
67051,Hüttenkäse-tonijnsalade,platte peterselie,12,g
67055,Walnotenpesto,walnoten,50.0,g
67056,Walnotenpesto,knoflook,8.0,g
67057,Walnotenpesto,basilicum,500.0,g
67058,Walnotenpesto,geraspte Parmezaanse kaas,50.0,g
67059,Walnotenpesto,olijfolie,100,g
67060,Bruschetta (Italiaans geroosterd brood),brood,250.0,g
67061,Bruschetta (Italiaans geroosterd brood),knoflook,8.0,g
67062,Bruschetta (Italiaans geroosterd brood),olijfolie,16,g
67063,Lenteminestrone,Spek,150.0,g
67064,Lenteminestrone,traditionele olijfolie,24.0,g
67065,Lenteminestrone,winterpeen,250.0,g
67066,Lenteminestrone,knoflook,16.0,g
67067,Lenteminestrone,bleekselderij,750.0,g
67068,Lenteminestrone,ui,100.0,g
67069,Lenteminestrone,kippenbouillontablet,10.0,g
67070,Lenteminestrone,tomatenblokjes,400.0,g
67071,Lenteminestrone,water,1000.0,g
67072,Lenteminestrone,conchigliette (pasta),75.0,g
67073,Lenteminestrone,fijne diepvries tuinerwten,200.0,g
67074,Lenteminestrone,verse platte peterselie,20.0,g
67075,Lenteminestrone,limabonen in blik,400.0,g
67076,Warme wafel met rood fruit,rode bessen,250.0,g
67077,Warme wafel met rood fruit,frambozen,125.0,g
67078,Warme wafel met rood fruit,aardbeien,850.0,g
67079,Warme wafel met rood fruit,suiker,30.0,g
67080,Warme wafel met rood fruit,watfels,500.0,g
67081,Warme wafel met rood fruit,vanilleroomijs,240.0,g
67082,Waterkerssalade met rode vruchten,aardbeien,850.0,g
67083,Waterkerssalade met rode vruchten,waterkers,150.0,g
67084,Waterkerssalade met rode vruchten,frambozen,125.0,g
67085,Waterkerssalade met rode vruchten,olijfolie,12,g
67086,Waterkerssalade met rode vruchten,balsamicoazijn,250.0,g
67087,Waterkerssalade met rode vruchten,knoflook,4.0,g
67088,Waterkerssalade met rode vruchten,zachte geitenkaas,100.0,g
67089,Puree met peterselie,aardappel,1200.0,g
67090,Puree met peterselie,olijfolie,8,g
67091,Puree met peterselie,braadworst,750.0,g
67092,Puree met peterselie,snijbonen,600.0,g
67093,Puree met peterselie,knoflook,8.0,g
67094,Puree met peterselie,crème fraîche,50.0,g
67095,Puree met peterselie,peterselie,16,g
67112,Krielsalade met jonge kapucijners,aardappel,1920.0,g
67113,Krielsalade met jonge kapucijners,eieren,150.0,g
67114,Krielsalade met jonge kapucijners,jonge kapucijners,150.0,g
67115,Krielsalade met jonge kapucijners,Coburger ham,150.0,g
67116,Krielsalade met jonge kapucijners,bieslook,250.0,g
67117,Krielsalade met jonge kapucijners,veldsla,100.0,g
67118,Krielsalade met jonge kapucijners,olijfolie,16,g
67119,Krielsalade met jonge kapucijners,wittewijnazijn,30.0,g
67128,Andijvierolletjes,traditionele olijfolie,24.0,g
67129,Andijvierolletjes,ui,100.0,g
67130,Andijvierolletjes,rundergehakt,300.0,g
67131,Andijvierolletjes,tomatenpuree,70.0,g
67132,Andijvierolletjes,gedroogde oregano,4.0,g
67133,Andijvierolletjes,krop andijvie,400.0,g
67134,Pittige vegawraps,ui,100.0,g
67135,Pittige vegawraps,zonnebloemolie,24.0,g
67136,Pittige vegawraps,crispy mais,150.0,g
67137,Pittige vegawraps,Garden Gourmet gegrilde stukjes,350.0,g
67138,Pittige vegawraps,meergranen tortillawrap,496.0,g
67139,Pittige vegawraps,tomaten,280.0,g
67140,Pittige vegawraps,krop ijsbergsla,200.0,g
67141,Pittige vegawraps,salsa hot,300.0,g
67142,Pastasalade met ei,verse witte asperges,500.0,g
67143,Pastasalade met ei,farfalle,300.0,g
67144,Pastasalade met ei,middelgroot ei,240.0,g
